"zooLabel","wikidata","abstract","locationLabel","lat","long"
"Smithsonian Conservation Biology Institute","http://www.wikidata.org/entity/Q1127326",,,38.88766479492188,-78.16516876220703
"Yangon Zoological Gardens","http://www.wikidata.org/entity/Q1136334",,,16.79166603088379,96.15944671630859
"Dusit Zoo","http://www.wikidata.org/entity/Q1267646",,,13.77250003814697,100.5163879394531
"Tobu Zoo","http://www.wikidata.org/entity/Q11527526",,,36.02099990844727,139.7129974365234
"Alice Springs Reptile Centre","http://www.wikidata.org/entity/Q2836667",,,-23.70000076293945,133.8699951171875
"Essehof Zoo","http://www.wikidata.org/entity/Q2803487",,,52.30586242675781,10.66441631317139
"Attica Zoological Park","http://www.wikidata.org/entity/Q2917115",,,37.98124313354492,23.90737724304199
"Jerusalem Biblical Zoo","http://www.wikidata.org/entity/Q2915736",,,31.74944496154785,35.17694473266602
"Qalqilya Zoo","http://www.wikidata.org/entity/Q2891853",,,32.19538497924805,34.97075271606445
"Waikīkī Aquarium","http://www.wikidata.org/entity/Q2891869",,,21.26589965820312,-157.8220062255859
"Calgary Zoo","http://www.wikidata.org/entity/Q2982903",,,51.04583358764648,-114.033332824707
"Cleveland Metroparks Zoo","http://www.wikidata.org/entity/Q2978998",,,41.44699859619141,-81.71199798583984
"Riga Zoo","http://www.wikidata.org/entity/Q2984677",,,57.00611114501953,24.15749931335449
"Triangle Metro Zoo","http://www.wikidata.org/entity/Q2998994",,,36.00839996337891,-78.49939727783203
"Bermuda Aquarium, Museum and Zoo","http://www.wikidata.org/entity/Q4892604",,,32.32339477539062,-64.73712921142578
"Chattanooga Zoo at Warner Park","http://www.wikidata.org/entity/Q5087901",,,35.04309844970703,-85.28289794921875
"Cheyenne Mountain Zoo","http://www.wikidata.org/entity/Q5094594",,,38.77000045776367,-104.8550033569336
"Children's Aquarium at Fair Park","http://www.wikidata.org/entity/Q5098018",,,32.77700042724609,-96.76000213623047
"Jacksonville Zoo and Gardens","http://www.wikidata.org/entity/Q3157440",,,,
"Mystic Aquarium","http://www.wikidata.org/entity/Q6948918",,,,
"Gorewada Zoo","http://www.wikidata.org/entity/Q24952457",,,,
"Khartoum Zoo","http://www.wikidata.org/entity/Q58693097",,,,
"Bannerghatta Biological Park","http://www.wikidata.org/entity/Q105438385",,,,
"Doha Zoo","http://www.wikidata.org/entity/Q110264231",,,,
"Jungle Island","http://www.wikidata.org/entity/Q2897205",,,,
"Children's Zoo at Celebration Square","http://www.wikidata.org/entity/Q5098245",,,,
"Le Cornelle","http://www.wikidata.org/entity/Q3895598",,"Italy",45.71590042114258,9.598299980163574
"Le Cornelle","http://www.wikidata.org/entity/Q3895598",,"Valbrembo",45.71590042114258,9.598299980163574
"Chilean National Zoo","http://www.wikidata.org/entity/Q5098753",,,-33.42972183227539,-70.63416290283203
"Chimp Haven","http://www.wikidata.org/entity/Q5099439",,,32.25465393066406,-93.93666839599609
"Mahendra Chaudhary Zoological Park","http://www.wikidata.org/entity/Q5087827",,,30.60359954833984,76.79280090332031
"Cappeller Fauna Park","http://www.wikidata.org/entity/Q3895597",,,45.72040176391602,11.69919967651367
"Grodno Zoo","http://www.wikidata.org/entity/Q3918688",,,53.68932723999023,23.8486270904541
"Downtown Aquarium (Houston)","http://www.wikidata.org/entity/Q5303351",,,29.76419639587402,-95.36737060546875
"Dr. Juan A. Rivero Zoo","http://www.wikidata.org/entity/Q5304222",,,18.21620559692383,-67.13308715820312
"Drusillas Zoo Park","http://www.wikidata.org/entity/Q5309411",,,50.82389068603516,0.1630000025033951
"Dubai Zoo","http://www.wikidata.org/entity/Q5310637",,,25.22237586975098,55.2565803527832
"Dushanbe Zoo","http://www.wikidata.org/entity/Q5316871",,,38.58499908447266,68.77194213867188
"Gay's Lion Farm","http://www.wikidata.org/entity/Q5528515",,,34.06890106201172,-118.029296875
"National Aviary","http://www.wikidata.org/entity/Q6970845",,,40.45330047607422,-80.01000213623047
"National Sea Life Centre, Birmingham","http://www.wikidata.org/entity/Q6978303",,,52.47883987426758,-1.913491725921631
"Natural Bridge Wildlife Ranch","http://www.wikidata.org/entity/Q6980456",,,29.69421005249023,-98.33567047119141
"Nature and Wildlife Discovery Center","http://www.wikidata.org/entity/Q6980955",,,38.27154159545898,-104.6780776977539
"New Forest Wildlife Park","http://www.wikidata.org/entity/Q7007642",,,50.88600158691406,-1.498299956321716
"Niabi Zoo","http://www.wikidata.org/entity/Q7023514",,,41.44269943237305,-90.43389892578125
"Denver Zoo","http://www.wikidata.org/entity/Q581344",,,39.75,-104.9499969482422
"Denver Zoo Conservation Alliance","http://www.wikidata.org/entity/Q581344",,,39.75,-104.9499969482422
"Salisbury Zoo","http://www.wikidata.org/entity/Q7404825",,,38.36100006103516,-75.58280181884766
"Sanjay Gandhi Biological Park","http://www.wikidata.org/entity/Q7418426",,,25.59651374816895,85.09930419921875
"Sanjay Gandhi Jaivik Udyan","http://www.wikidata.org/entity/Q7418426",,,25.59651374816895,85.09930419921875
"Santa Ana Zoo","http://www.wikidata.org/entity/Q7419178",,,33.74391555786133,-117.842529296875
"Santa Barbara Zoo","http://www.wikidata.org/entity/Q7419252",,,34.4194450378418,-119.6650009155273
"Santa Fe College Teaching Zoo","http://www.wikidata.org/entity/Q7419512",,,29.68190002441406,-82.43820190429688
"Sapporo Maruyama Zoo","http://www.wikidata.org/entity/Q7421103",,,43.05143737792969,141.3074035644531
"Sarasota Jungle Gardens","http://www.wikidata.org/entity/Q7423241",,,27.36777687072754,-82.55583190917969
"Sea Life Park Hawaii","http://www.wikidata.org/entity/Q7439936",,,21.31305694580078,-157.6630554199219
"Seaside Aquarium","http://www.wikidata.org/entity/Q7441827",,,45.99525833129883,-123.9291610717773
"Seaview Wildlife Encounter","http://www.wikidata.org/entity/Q7442258",,,50.72055435180664,-1.123333334922791
"Sedgwick County Zoo","http://www.wikidata.org/entity/Q7445269",,,37.71580123901367,-97.410400390625
"Sequoia Park Zoo","http://www.wikidata.org/entity/Q7452551",,,40.77698135375977,-124.1449584960938
"Ohrada Zoo","http://www.wikidata.org/entity/Q8553030",,,49.04138946533203,14.42277812957764
"San Antonio Zoo","http://www.wikidata.org/entity/Q8214801",,,29.46274948120117,-98.47347259521484
"San Antonio Zoo","http://www.wikidata.org/entity/Q8214801",,,29.46274948120117,-98.47190093994141
"San Antonio Zoo","http://www.wikidata.org/entity/Q8214801",,,29.46479988098145,-98.47347259521484
"San Antonio Zoo","http://www.wikidata.org/entity/Q8214801",,,29.46479988098145,-98.47190093994141
"ZooMontana","http://www.wikidata.org/entity/Q8074029",,,45.73149871826172,-108.6225967407227
"Zoo León","http://www.wikidata.org/entity/Q8074054",,,21.11124610900879,-101.659797668457
"Zoológico Miguél Álvarez del Toro","http://www.wikidata.org/entity/Q8074133",,,16.72535705566406,-93.09346771240234
"Ústí nad Labem Zoo","http://www.wikidata.org/entity/Q8079417",,,50.66424179077148,14.06153011322021
"Kakatiya Zoological Park","http://www.wikidata.org/entity/Q16999992",,,17.99277687072754,79.55889129638672
"Kumasi Zoo","http://www.wikidata.org/entity/Q18344049",,,6.701000213623047,-1.626000046730042
"Sajjangarh Biological Park","http://www.wikidata.org/entity/Q22080053",,,24.59318351745605,73.64972686767578
"Tregembo Animal Park","http://www.wikidata.org/entity/Q22061108",,,34.12620162963867,-77.89759826660156
"Rolling Hills Zoo","http://www.wikidata.org/entity/Q24884359",,,38.85334014892578,-97.7647705078125
"Northumberland College Zoo","http://www.wikidata.org/entity/Q97585928",,,55.0892219543457,-1.766372203826904
"TurkuaZoo","http://www.wikidata.org/entity/Q4809463",,,41.04555511474609,28.89631843566895
"Charles Paddock Zoo","http://www.wikidata.org/entity/Q5081455",,,35.46666717529297,-120.670280456543
"Central Coast Zoo (California)","http://www.wikidata.org/entity/Q5081455",,,35.46666717529297,-120.670280456543
"Carmel Hai-Bar Nature Reserve","http://www.wikidata.org/entity/Q1058886",,,32.75299835205078,35.01300048828125
"Prospect Park Zoo","http://www.wikidata.org/entity/Q1058899",,,40.66583251953125,-73.96444702148438
"Chimps Inc.","http://www.wikidata.org/entity/Q5099450",,,,
"Dudley Zoo","http://www.wikidata.org/entity/Q5312027",,,,
"Matecaña City Zoo","http://www.wikidata.org/entity/Q6786361",,,,
"Tropical World (Leeds)","http://www.wikidata.org/entity/Q97861382",,,,
"Bloedel Floral Conservatory","http://www.wikidata.org/entity/Q4927320",,,,
"Longleat Safari and Adventure Park","http://www.wikidata.org/entity/Q3364766",,"Longleat",51.18999862670898,-2.260999917984009
"Longleat Safari and Adventure Park","http://www.wikidata.org/entity/Q3364766",,"Wiltshire",51.18999862670898,-2.260999917984009
"Parco Natura Viva","http://www.wikidata.org/entity/Q3364860",,"Italy",45.47999954223633,10.79899978637695
"Parco Natura Viva","http://www.wikidata.org/entity/Q3364860",,"Bussolengo",45.47999954223633,10.79899978637695
"West Virginia State Wildlife Center","http://www.wikidata.org/entity/Q7986920",,"Upshur County, West Virginia",38.85527801513672,-80.31138610839844
"Rio de Janeiro Zoological Garden","http://www.wikidata.org/entity/Q10306230",,"Quinta da Boa Vista",-22.90444374084473,-43.22944259643555
"Rio de Janeiro Zoological Garden","http://www.wikidata.org/entity/Q10306230",,"Imperial de São Cristóvão",-22.90444374084473,-43.22944259643555
"Rio de Janeiro Zoological Garden","http://www.wikidata.org/entity/Q10306230",,"Rio de Janeiro",-22.90444374084473,-43.22944259643555
"Atagawa Tropical & Alligator Garden","http://www.wikidata.org/entity/Q4812638",,"Japan",34.81660079956055,139.0679016113281
"Atagawa Tropical & Alligator Garden","http://www.wikidata.org/entity/Q4812638",,"Higashiizu",34.81660079956055,139.0679016113281
"Shymkent Zoo","http://www.wikidata.org/entity/Q1046034",,,42.37697219848633,69.62808990478516
"Taronga Zoo","http://www.wikidata.org/entity/Q1064813",,,-33.84333419799805,151.2411041259766
"Tennōji Zoo","http://www.wikidata.org/entity/Q1054648",,,34.65255737304688,135.5084991455078
"Bristol Zoo","http://www.wikidata.org/entity/Q1189553",,,51.46333312988281,-2.622222185134888
"Kaliningrad Zoo","http://www.wikidata.org/entity/Q1193386",,,54.72222137451172,20.48833274841309
"Pécs Zoo","http://www.wikidata.org/entity/Q1242860",,,46.09379959106445,18.22690010070801
"Alpenzoo","http://www.wikidata.org/entity/Q1319073",,,47.28055572509766,11.39805603027344
"Natur- und Tierpark Goldau","http://www.wikidata.org/entity/Q1320084",,,47.05030059814453,8.553099632263184
"Giza Zoo","http://www.wikidata.org/entity/Q2509245",,,30.02453422546387,31.21389770507812
"Plzeň Zoo","http://www.wikidata.org/entity/Q2533994",,,49.75777816772461,13.35999965667725
"Butterfly House, Missouri Botanical Garden","http://www.wikidata.org/entity/Q2779041",,,38.66464996337891,-90.54286193847656
"Houston Zoo","http://www.wikidata.org/entity/Q2753621",,,29.71613121032715,-95.39057159423828
"Sakkarbaug Zoological Garden","http://www.wikidata.org/entity/Q2774335",,,21.54199981689453,70.46499633789062
"Opel Zoo","http://www.wikidata.org/entity/Q2025028",,,50.18333435058594,8.48638916015625
"Safari World","http://www.wikidata.org/entity/Q2033070",,,13.86499977111816,100.7030029296875
"Bangladesh National Zoo","http://www.wikidata.org/entity/Q3350326",,,23.81267356872559,90.34461212158203
"Chapultepec Zoo","http://www.wikidata.org/entity/Q3375717",,,19.42388916015625,-99.18916320800781
"Hann Forest and Zoological Park","http://www.wikidata.org/entity/Q3364375",,,14.72554206848145,-17.4337158203125
"Haute Touche Zoological Park","http://www.wikidata.org/entity/Q3363942",,,46.88520050048828,1.076300024986267
"National Zoological Park Delhi","http://www.wikidata.org/entity/Q3364809",,,28.60443496704102,77.24620056152344
"Parc Omega","http://www.wikidata.org/entity/Q3363875",,,45.68249893188477,-74.94388580322266
"Parc Phœnix","http://www.wikidata.org/entity/Q3363889",,,43.66694259643555,7.202777862548828
"Parc animalier de Sainte-Croix","http://www.wikidata.org/entity/Q3363939",,,48.77444458007812,6.900000095367432
"Parc des Félins","http://www.wikidata.org/entity/Q3364322",,,48.70945739746094,2.956737995147705
"Parc des Oiseaux","http://www.wikidata.org/entity/Q3364320",,,45.99325180053711,5.026649951934814
"Planet Exotica","http://www.wikidata.org/entity/Q3364279",,,45.63000106811523,-1.012500047683716
"Pyrénées Animal Park","http://www.wikidata.org/entity/Q3363943",,,43.01539993286133,-0.09769999980926514
"São Paulo Zoo","http://www.wikidata.org/entity/Q3364798",,,-23.64930152893066,-46.62215805053711
"Zoo and Botanical Garden of Branféré","http://www.wikidata.org/entity/Q3364803",,,47.59432601928711,-2.398560047149658
"Zoo de Cerza","http://www.wikidata.org/entity/Q3364787",,,49.18210983276367,0.3116083443164825
"Arkansas Alligator Farm and Petting Zoo","http://www.wikidata.org/entity/Q4791733",,,34.51499938964844,-93.07333374023438
"Armadale Reptile Centre","http://www.wikidata.org/entity/Q4792522",,,-32.17660140991211,116.0147018432617
"Malacca Zoo","http://www.wikidata.org/entity/Q4802284",,,2.277777671813965,102.3016662597656
"Mysore Zoo","http://www.wikidata.org/entity/Q3523523",,,12.30080032348633,76.66770172119141
"The Marine Mammal Center","http://www.wikidata.org/entity/Q3521787",,,37.83509826660156,-122.5316009521484
"The Maryland Zoo in Baltimore","http://www.wikidata.org/entity/Q3521808",,,39.32333374023438,-76.64944458007812
"Lahore Zoo","http://www.wikidata.org/entity/Q3695337",,,31.55611038208008,74.32583618164062
"Southern Nevada Zoological-Botanical Park","http://www.wikidata.org/entity/Q4259805",,,36.19216918945312,-115.1895904541016
"Surabaya Zoo","http://www.wikidata.org/entity/Q4250220",,,-7.295833110809326,112.7361145019531
"Hattiesburg Zoo","http://www.wikidata.org/entity/Q5682090",,,31.3237361907959,-89.31527709960938
"International Reptile Rescue","http://www.wikidata.org/entity/Q5674016",,,45.21475601196289,-122.6343765258789
"Orange County Zoo","http://www.wikidata.org/entity/Q7099598",,,33.79636001586914,-117.7506790161133
"Oregon Zoo","http://www.wikidata.org/entity/Q7101428",,,45.50833511352539,-122.7147216796875
"Oxbow Park and Zollman Zoo","http://www.wikidata.org/entity/Q7115140",,,44.08415603637695,-92.65042877197266
"Wildwood Discovery Park","http://www.wikidata.org/entity/Q597498",,,51.33111190795898,1.119166612625122
"Karachi Zoo","http://www.wikidata.org/entity/Q7569286",,,24.87622833251953,67.02320098876953
"South Carolina Aquarium","http://www.wikidata.org/entity/Q7566553",,,32.79111099243164,-79.92555236816406
"South Lakes Safari Zoo","http://www.wikidata.org/entity/Q7567782",,,54.16659927368164,-3.168600082397461
"Southwick's Zoo","http://www.wikidata.org/entity/Q7571457",,,42.06464385986328,-71.58485412597656
"Squam Lakes Natural Science Center","http://www.wikidata.org/entity/Q7581928",,,43.73389053344727,-71.58944702148438
"Balaji (leopard)","http://www.wikidata.org/entity/Q7586332",,,13.62489986419678,79.36460113525391
"Sri Venkateswara Zoological Park","http://www.wikidata.org/entity/Q7586332",,,13.62489986419678,79.36460113525391
"Sea Life Sunshine Coast","http://www.wikidata.org/entity/Q7883058",,,-26.68284797668457,153.1212768554688
"Umgeni River Bird Park","http://www.wikidata.org/entity/Q7881537",,,-29.80822944641113,31.0167407989502
"UnderWater World Guam","http://www.wikidata.org/entity/Q7883060",,,13.5149974822998,144.8059692382812
"Wellington Zoo","http://www.wikidata.org/entity/Q7981545",,,-41.3224983215332,174.7850036621094
"Welsh Mountain Zoo","http://www.wikidata.org/entity/Q7981946",,,53.29389953613281,-3.747900009155273
"West Coast Game Park Safari","http://www.wikidata.org/entity/Q7984796",,,43.00995635986328,-124.415283203125
"Dobrich Zoo","http://www.wikidata.org/entity/Q20498601",,,43.55916595458984,27.8438892364502
"Marine Life Park","http://www.wikidata.org/entity/Q3082977",,,1.258399963378906,103.8177032470703
"Bizik family Zoo","http://www.wikidata.org/entity/Q4919420",,,45.49409484863281,18.12885475158691
"Stazione Zoologica Anton Dohrn","http://www.wikidata.org/entity/Q220221",,,40.83269882202148,14.23579978942871
"Müritzeum","http://www.wikidata.org/entity/Q872955",,,53.51499938964844,12.68444442749023
"Sassnitz Wildlife Park","http://www.wikidata.org/entity/Q593400",,,54.51890182495117,13.6540002822876
"Luisenpark","http://www.wikidata.org/entity/Q202120",,,49.48269271850586,8.497397422790527
"Cat Tales Zoological Park","http://www.wikidata.org/entity/Q5051072",,,47.80794525146484,-117.3485870361328
"Center for Elephant Conservation","http://www.wikidata.org/entity/Q5059609",,,28.23460006713867,-81.76419830322266
"Central Florida Zoo and Botanical Gardens","http://www.wikidata.org/entity/Q5061097",,,28.82783126831055,-81.31623077392578
"Chahinkapa Zoo","http://www.wikidata.org/entity/Q5067687",,,46.27470016479492,-96.59799957275391
"Changa Manga","http://www.wikidata.org/entity/Q5071705",,,31.08333396911621,73.96666717529297
"Tbilisi Zoo","http://www.wikidata.org/entity/Q4453139",,,41.7130012512207,44.77700042724609
"Tula Exotarium","http://www.wikidata.org/entity/Q4465264",,,54.20869827270508,37.61959838867188
"Racine Zoo","http://www.wikidata.org/entity/Q7279665",,,42.74879837036133,-87.78369903564453
"Elgin Center","http://www.wikidata.org/entity/Q6555411",,,26.71607780456543,-80.32212829589844
"Lion Country Safari","http://www.wikidata.org/entity/Q6555411",,,26.71607780456543,-80.32212829589844
"Pionirska dolina","http://www.wikidata.org/entity/Q6593348",,,43.87761306762695,18.4118480682373
"Chehaw Park","http://www.wikidata.org/entity/Q7756167",,,31.61762428283691,-84.13809967041016
"The Living Rainforest","http://www.wikidata.org/entity/Q7747862",,,51.4819450378418,-1.218888878822327
"The Wilds (Ohio)","http://www.wikidata.org/entity/Q7774965",,,39.82944488525391,-81.73278045654297
"Wanpi World Safari Zoo","http://www.wikidata.org/entity/Q16242379",,,23.27888870239258,120.2094421386719
"Monts de Gueret Animal Park","http://www.wikidata.org/entity/Q16668908",,,46.12688827514648,1.891299962997437
"Marselisborg Deer Park","http://www.wikidata.org/entity/Q17111098",,,56.12083435058594,10.21944427490234
"Chittagong Zoo","http://www.wikidata.org/entity/Q18987429",,,22.36666679382324,91.79611206054688
"Hawk Conservancy Trust","http://www.wikidata.org/entity/Q47092617",,,51.20729827880859,-1.562199950218201
"Nagaland Zoological Park","http://www.wikidata.org/entity/Q47462824",,,25.85337066650391,93.72428131103516
"Washington Park (Milwaukee)","http://www.wikidata.org/entity/Q113380156",,,43.05300140380859,-87.96800231933594
"Out of Africa Wildlife Park","http://www.wikidata.org/entity/Q22978671",,,34.61199951171875,-111.9240036010742
"Hunter Valley Wildlife Park","http://www.wikidata.org/entity/Q80508323",,,-32.79627990722656,151.3634796142578
"Taipei Zoo","http://www.wikidata.org/entity/Q591131",,,24.9950008392334,121.5841674804688
"Tierpark Berlin","http://www.wikidata.org/entity/Q702771",,,52.50277709960938,13.53027820587158
"Rani Bagh, Hyderabad","http://www.wikidata.org/entity/Q7292958",,,25.38223075866699,68.34304809570312
"Öland Zoo and Amusement Park","http://www.wikidata.org/entity/Q296768",,,56.67060089111328,16.49029922485352
"Monkey World","http://www.wikidata.org/entity/Q1926331",,,50.69731140136719,-2.217725038528442
"Edinburgh Zoo","http://www.wikidata.org/entity/Q1284778",,,55.94305419921875,-3.268055438995361
"Eifelpark","http://www.wikidata.org/entity/Q1302893",,,49.96277618408203,6.617499828338623
"Las Águilas Jungle Park","http://www.wikidata.org/entity/Q1277944",,,28.07944488525391,-16.69555473327637
"Alice Springs Desert Park","http://www.wikidata.org/entity/Q2572243",,,-23.70649909973145,133.8325042724609
"Bad Mergentheim Wildlife Park","http://www.wikidata.org/entity/Q2570800",,,49.46833419799805,9.796944618225098
"Betzenberg Wildlife Park","http://www.wikidata.org/entity/Q2570791",,,49.4333610534668,7.791624069213867
"Newquay Zoo","http://www.wikidata.org/entity/Q2543184",,,50.41341018676758,-5.072140216827393
"Südliche Weinstraße Wildlife Park","http://www.wikidata.org/entity/Q2570250",,,49.13999938964844,7.932222366333008
"Košice Zoo","http://www.wikidata.org/entity/Q2626523",,,48.78361129760742,21.20388793945312
"Howletts Wild Animal Park","http://www.wikidata.org/entity/Q3576021",,,51.26666641235352,1.149999976158142
"Shanghai Zoo","http://www.wikidata.org/entity/Q3182046",,,31.19547653198242,121.358757019043
"Assam State Zoo cum Botanical Garden","http://www.wikidata.org/entity/Q3276955",,,26.16320037841797,91.78679656982422
"Lithuanian Zoo","http://www.wikidata.org/entity/Q3266986",,,54.90139007568359,23.95138931274414
"Assiniboine Park Zoo","http://www.wikidata.org/entity/Q4808913",,,49.86916732788086,-97.23055267333984
"Audubon Zoo","http://www.wikidata.org/entity/Q4820263",,,29.92309951782227,-90.1322021484375
"Chai Nat Bird Park","http://www.wikidata.org/entity/Q2530020",,,,
"Cohunu Koala Park","http://www.wikidata.org/entity/Q4236423",,,,
"Hobart Zoo","http://www.wikidata.org/entity/Q4271849",,,,
"Oregon Coast Aquarium","http://www.wikidata.org/entity/Q7101134",,,,
"Western North Carolina Nature Center","http://www.wikidata.org/entity/Q7988117",,,,
"Lincoln Park Zoo (Manitowoc)","http://www.wikidata.org/entity/Q6550950",,,,
"Loveland Living Planet Aquarium","http://www.wikidata.org/entity/Q7747873",,,,
"Melbourne Zoo","http://www.wikidata.org/entity/Q578027",,,,
"Higashiyama Zoo and Botanical Gardens","http://www.wikidata.org/entity/Q3295344",,,,
"Pombia Safari Park","http://www.wikidata.org/entity/Q15503298",,"Pombia",45.65000152587891,8.633299827575684
"Pombia Safari Park","http://www.wikidata.org/entity/Q15503298",,"Italy",45.65000152587891,8.633299827575684
"Cincinnati Zoo and Botanical Garden","http://www.wikidata.org/entity/Q623333",,"Ohio",39.14500045776367,-84.50800323486328
"Cincinnati Zoo and Botanical Garden","http://www.wikidata.org/entity/Q623333",,"Cincinnati",39.14500045776367,-84.50800323486328
"Marineland of Antibes","http://www.wikidata.org/entity/Q1898465",,"France",43.6150016784668,7.125
"Marineland of Antibes","http://www.wikidata.org/entity/Q1898465",,"Antibes",43.6150016784668,7.125
"Zoom Torino","http://www.wikidata.org/entity/Q16383344",,"Italy",,
"Parco Safari delle Langhe","http://www.wikidata.org/entity/Q19573583",,"Italy",,
"Zoom Torino","http://www.wikidata.org/entity/Q16383344",,"Cumiana",,
"Parco Safari delle Langhe","http://www.wikidata.org/entity/Q19573583",,"Murazzano",,
"Austin Zoo","http://www.wikidata.org/entity/Q4823341",,,30.25687599182129,-97.93576049804688
"Auto Safari Chapin","http://www.wikidata.org/entity/Q4826122",,,14.10130023956299,-90.62650299072266
"Avilon Zoo","http://www.wikidata.org/entity/Q4828854",,,14.74472236633301,121.1516647338867
"Cameron Park Zoo","http://www.wikidata.org/entity/Q5026335",,,31.56999969482422,-97.14472198486328
"Cango Wildlife Ranch","http://www.wikidata.org/entity/Q5032347",,,-33.56619262695312,22.21416664123535
"Cape May County Park & Zoo","http://www.wikidata.org/entity/Q5034928",,,39.10250091552734,-74.81539916992188
"Capron Park Zoo","http://www.wikidata.org/entity/Q5036306",,,41.93769836425781,-71.29759979248047
"Cascades Raptor Center","http://www.wikidata.org/entity/Q5048206",,,43.9874382019043,-123.0797653198242
"David Traylor Zoo of Emporia","http://www.wikidata.org/entity/Q5240489",,,38.38338088989258,-96.17758178710938
"Deep Sea World","http://www.wikidata.org/entity/Q5250300",,,56.00820159912109,-3.390899896621704
"Erie Zoo","http://www.wikidata.org/entity/Q5388359",,,42.0968017578125,-80.07550048828125
"Escurial Zoo and Flower Park","http://www.wikidata.org/entity/Q5391328",,,64.72072601318359,25.38897132873535
"Navajo Nation Zoological and Botanical Park","http://www.wikidata.org/entity/Q5395439",,,35.66611099243164,-109.0491638183594
"Great Cats World Park","http://www.wikidata.org/entity/Q5598940",,,42.14116287231445,-123.6589736938477
"Great Plains Zoo","http://www.wikidata.org/entity/Q5599788",,,43.53739929199219,-96.76480102539062
"Greater Vancouver Zoo","http://www.wikidata.org/entity/Q5600807",,,49.09222412109375,-122.486946105957
"Greenville Zoo","http://www.wikidata.org/entity/Q5604747",,,34.8474006652832,-82.38710021972656
"Griffith Park Zoo","http://www.wikidata.org/entity/Q5608906",,,34.13370132446289,-118.2888031005859
"Gulab Bagh and Zoo","http://www.wikidata.org/entity/Q5617187",,,24.57138824462891,73.69277954101562
"Gulf Breeze Zoo","http://www.wikidata.org/entity/Q5617390",,,30.4011402130127,-86.98439025878906
"Safari West","http://www.wikidata.org/entity/Q7398400",,,38.55709838867188,-122.6958999633789
"Tasmania Zoo","http://www.wikidata.org/entity/Q7687422",,,-41.43095016479492,146.9784545898438
"Tel Aviv Zoo","http://www.wikidata.org/entity/Q7695556",,,32.08249282836914,34.78048324584961
"Temaikèn","http://www.wikidata.org/entity/Q7697980",,,-34.36388778686523,-58.80277633666992
"Tennessee Aquarium","http://www.wikidata.org/entity/Q7700014",,,35.05569839477539,-85.31079864501953
"Texas State Aquarium","http://www.wikidata.org/entity/Q7708017",,,27.81388854980469,-97.39221954345703
"Maria Mitchell Aquarium","http://www.wikidata.org/entity/Q6761437",,,41.28189849853516,-70.09590148925781
"Marineland of the Pacific","http://www.wikidata.org/entity/Q6764319",,,33.73799896240234,-118.3980026245117
"Zoo Veldhoven","http://www.wikidata.org/entity/Q16740309",,,51.42594528198242,5.353583812713623
"Scottish Deer Centre","http://www.wikidata.org/entity/Q56633563",,,56.30436325073242,-3.086933374404907
"Uganda Wildlife Conservation Education Centre","http://www.wikidata.org/entity/Q112078133",,,0.05277777835726738,32.47638702392578
"Bullen's Animal World","http://www.wikidata.org/entity/Q4996751",,,-33.86579895019531,150.6412048339844
"Dhodial Pheasantry","http://www.wikidata.org/entity/Q5269661",,,34.42055511474609,73.25360870361328
"Dierenpark Tilburg","http://www.wikidata.org/entity/Q5274981",,,51.56039810180664,5.038099765777588
"Dar es Salaam Zoo","http://www.wikidata.org/entity/Q16954216",,,-6.943941116333008,39.40137100219727
"Elmvale Jungle Zoo","http://www.wikidata.org/entity/Q17508852",,,44.55035018920898,-79.835693359375
"Manor House Wildlife Park","http://www.wikidata.org/entity/Q17100520",,,51.68555450439453,-4.764166831970215
"Caversham Wildlife Park","http://www.wikidata.org/entity/Q55606786",,,-31.83390045166016,115.9496994018555
"Oxford Zoo","http://www.wikidata.org/entity/Q60747169",,,51.8125,-1.277189970016479
"Apenheul Primate Park","http://www.wikidata.org/entity/Q618187",,,52.21366882324219,5.924590110778809
"Moscow Zoo","http://www.wikidata.org/entity/Q613676",,,55.76194381713867,37.57722091674805
"Selwo Marina","http://www.wikidata.org/entity/Q616560",,,36.59222412109375,-4.531944274902344
"Korea Central Zoo","http://www.wikidata.org/entity/Q708915",,,39.07500076293945,125.8150024414062
"Palić Zoo","http://www.wikidata.org/entity/Q716788",,,46.09896087646484,19.74983406066895
"Alaska Zoo","http://www.wikidata.org/entity/Q847845",,,61.12479782104492,-149.7921295166016
"Vogelpark Avifauna","http://www.wikidata.org/entity/Q840700",,,52.13972091674805,4.649166584014893
"Africam Safari","http://www.wikidata.org/entity/Q968298",,,18.93711853027344,-98.13670349121094
"Sofia Zoo","http://www.wikidata.org/entity/Q966676",,,42.65805435180664,23.33194351196289
"Asahiyama Zoo","http://www.wikidata.org/entity/Q993926",,,43.76805114746094,142.4797821044922
"Alexandria Zoo","http://www.wikidata.org/entity/Q2392126",,,31.20503807067871,29.94436836242676
"DierenPark Amersfoort","http://www.wikidata.org/entity/Q2361043",,,52.15055465698242,5.34499979019165
"Lyon Zoo","http://www.wikidata.org/entity/Q2387471",,,45.77750015258789,4.856389045715332
"Minsk Zoo","http://www.wikidata.org/entity/Q2376115",,,53.85055541992188,27.63472175598145
"Shark Reef Aquarium","http://www.wikidata.org/entity/Q2390343",,,36.09033203125,-115.1765441894531
"Kyiv Zoo","http://www.wikidata.org/entity/Q2459274",,,50.45416641235352,30.46277809143066
